invoice_amount,payment_terms_days,customer_tenure_months,customer_credit_score,previous_late_payments_count,avg_past_delay_days,number_of_open_invoices,discount_offered_pct,invoice_month,is_recurring_customer,sales_channel,weekday_issued,paid_late
6020.45,15,7.8,672.0,1,20.2,4,0,9,1,direct,1,0
5160.88,15,75.8,744.0,0,0.0,4,1,3,1,direct,5,0
5213.89,30,39.1,681.0,3,3.5,5,0,9,1,reseller,4,0
4785.61,60,9.1,633.0,1,13.2,4,1,12,0,reseller,0,1
16627.5,45,33.8,654.0,1,8.4,2,0,6,1,reseller,3,0
9820.43,60,3.4,787.0,1,16.1,4,0,11,0,direct,0,0
1402.29,45,9.7,740.0,1,6.3,2,0,8,0,direct,2,1
7451.34,45,45.8,728.0,2,6.2,3,0,1,1,online,0,0
8128.54,15,7.0,720.0,1,7.1,2,1,11,0,reseller,4,0
4834.2,45,34.6,574.0,2,13.7,2,0,6,1,online,6,0
10079.73,30,20.6,705.0,2,16.4,2,1,6,1,reseller,3,0
4312.47,30,13.5,776.0,1,3.7,2,0,3,0,direct,0,0
4360.84,90,24.5,657.0,0,0.0,4,0,6,1,reseller,3,0
4060.72,60,73.2,768.0,0,0.0,6,0,6,1,online,3,0
592.04,30,21.7,729.0,2,9.7,4,3,9,1,reseller,6,0
3386.8,45,22.3,754.0,0,0.0,1,2,7,1,direct,4,1
1995.35,15,33.2,685.0,2,5.9,2,0,12,1,reseller,3,0
1251.62,15,10.5,760.0,4,19.6,3,0,4,1,reseller,2,0
13234.95,15,19.0,548.0,0,0.0,2,2,12,1,online,3,0
5731.81,30,8.0,683.0,1,26.6,0,1,9,0,reseller,6,0
3544.5,45,12.4,744.0,0,0.0,5,1,8,1,online,5,0
2190.04,30,30.0,707.0,1,3.5,5,3,8,1,direct,5,0
4753.1,15,13.1,779.0,1,5.3,2,0,7,0,reseller,5,0
8886.53,90,0.2,666.0,2,8.7,3,3,2,1,reseller,4,1
1729.75,30,0.7,631.0,1,18.1,0,0,8,0,direct,0,0
3625.16,30,70.4,532.0,3,2.5,3,2,4,1,online,6,0
7952.64,30,16.4,655.0,0,0.0,2,0,1,0,direct,3,0
637.53,30,24.8,727.0,0,0.0,4,0,5,0,reseller,0,0
3457.11,30,42.9,748.0,1,3.2,2,2,11,1,direct,2,0
2474.11,45,16.2,554.0,2,9.1,3,1,1,1,direct,5,1
3227.79,60,4.5,786.0,0,0.0,2,2,1,1,direct,4,0
2318.17,30,33.3,592.0,1,4.2,5,0,5,1,direct,4,0
4121.05,30,24.4,669.0,1,10.1,4,0,1,1,direct,2,0
20563.33,15,41.0,629.0,1,10.8,3,0,1,1,reseller,5,1
2720.22,60,72.7,718.0,1,5.9,4,3,1,1,direct,4,0
4734.07,30,1.6,688.0,2,2.2,5,3,10,0,reseller,1,0
21922.57,30,0.7,741.0,2,2.0,4,3,9,1,online,3,0
2219.39,90,97.4,846.0,3,14.1,1,2,3,1,direct,5,0
18642.66,30,36.6,716.0,1,14.1,6,0,4,1,direct,3,0
3658.43,15,66.0,628.0,0,0.0,3,2,9,1,direct,6,0
18100.71,30,2.8,721.0,1,8.6,7,0,5,1,reseller,6,0
7152.24,30,35.5,850.0,0,0.0,1,0,5,1,reseller,1,0
4800.13,90,67.0,739.0,1,22.7,3,3,3,1,direct,6,0
3432.12,30,106.3,765.0,2,6.7,7,0,6,1,reseller,5,0
2076.34,30,44.2,537.0,1,30.7,3,3,12,1,direct,6,0
3897.97,30,50.2,715.0,2,4.9,3,2,3,0,reseller,5,1
8165.11,30,30.5,656.0,0,0.0,2,0,12,1,online,4,0
3598.24,15,3.8,619.0,2,3.2,6,0,3,0,online,3,0
2738.15,60,26.2,678.0,0,0.0,2,3,6,0,direct,4,0
2905.31,15,14.7,690.0,1,2.8,5,3,7,0,direct,5,0
8894.86,60,11.2,624.0,3,5.9,3,3,10,1,reseller,1,0
10966.99,45,13.1,697.0,0,0.0,2,0,9,0,direct,2,0
1997.33,15,4.0,664.0,2,2.9,2,3,4,0,reseller,0,0
1994.74,45,33.8,743.0,1,25.7,4,0,9,0,reseller,3,0
5122.63,45,1.2,700.0,3,17.2,3,2,8,1,direct,1,0
14397.05,45,45.9,714.0,2,17.1,6,1,1,1,direct,2,0
10212.74,30,1.4,768.0,1,17.1,3,0,2,1,online,2,0
1180.07,15,11.1,730.0,1,26.9,1,0,5,0,direct,0,0
2870.76,15,14.9,679.0,0,0.0,6,1,11,1,reseller,0,0
1575.7,45,39.7,492.0,1,5.9,4,0,10,0,direct,5,0
2861.89,15,32.5,726.0,0,0.0,3,2,6,1,direct,3,0
15428.46,30,78.1,598.0,1,9.2,1,0,5,0,direct,2,1
1011.98,30,6.8,672.0,1,23.6,3,0,9,1,direct,2,0
848.12,30,8.4,713.0,3,9.7,1,1,1,1,direct,0,0
1727.28,45,5.4,800.0,1,17.9,4,2,8,1,online,4,0
4715.36,60,7.2,846.0,0,0.0,1,2,8,0,online,6,0
6365.7,60,40.6,597.0,1,9.0,4,1,10,1,direct,6,1
5397.57,15,15.2,562.0,1,9.2,3,1,12,1,reseller,1,0
10489.36,30,34.4,709.0,2,23.7,1,1,5,1,direct,6,0
744.88,60,7.9,702.0,1,16.9,3,3,12,1,direct,1,0
10609.48,30,3.4,572.0,0,0.0,4,3,8,1,direct,4,0
2749.33,45,18.4,679.0,4,10.0,0,0,5,1,direct,1,0
7032.83,30,4.4,734.0,2,7.4,2,3,8,0,direct,6,0
1106.46,30,22.0,569.0,1,17.2,0,0,2,1,direct,4,0
3657.23,30,10.6,590.0,1,18.5,3,0,3,1,direct,1,1
4503.65,45,11.5,622.0,1,22.1,4,0,4,1,direct,2,0
10302.85,15,38.9,661.0,4,18.4,6,2,3,1,reseller,3,0
874.17,60,17.4,742.0,3,5.0,2,1,10,1,online,0,0
3743.13,30,3.0,651.0,2,9.2,1,1,9,0,direct,6,1
1370.99,15,10.3,685.0,0,0.0,0,2,10,0,direct,3,0
5738.46,45,13.3,850.0,2,24.7,3,0,3,1,direct,6,1
7328.27,30,20.9,594.0,3,3.0,1,0,1,1,online,4,1
11596.44,30,96.9,621.0,0,0.0,3,1,8,1,online,6,0
2249.52,90,1.7,741.0,1,9.5,1,0,5,0,direct,3,0
8387.55,45,25.8,769.0,2,12.0,1,1,12,1,direct,5,0
12392.06,30,45.4,717.0,2,17.0,1,0,3,1,reseller,4,0
829.71,60,3.0,843.0,0,0.0,3,2,4,1,direct,0,0
6317.7,30,50.9,709.0,2,11.2,1,0,5,1,direct,4,0
8627.07,30,9.0,502.0,0,0.0,3,0,11,1,direct,5,0
2884.61,30,0.6,689.0,1,9.2,5,2,12,0,reseller,6,1
1224.52,30,49.1,629.0,0,0.0,4,2,7,1,reseller,0,0
8507.13,30,33.1,805.0,1,8.5,5,3,3,0,direct,4,1
1237.0,30,6.1,767.0,2,8.3,2,0,8,1,direct,5,0
3101.01,45,14.8,537.0,1,29.1,4,3,1,1,reseller,2,0
3511.82,30,6.6,802.0,0,0.0,2,0,4,0,online,1,0
6932.56,30,25.2,765.0,1,3.4,4,0,5,1,online,6,0
2071.51,60,18.9,651.0,2,1.7,2,1,12,0,direct,5,0
1966.23,90,5.0,673.0,2,9.0,3,3,2,0,direct,2,0
3979.95,30,15.2,805.0,1,21.0,2,1,9,1,online,5,0
9006.95,60,40.7,503.0,4,4.4,5,0,4,0,reseller,0,0
28529.82,60,5.2,720.0,1,18.8,1,0,9,0,direct,0,0
937.55,15,12.8,778.0,1,5.2,4,3,6,1,reseller,1,1
4835.83,30,10.6,672.0,0,0.0,2,0,11,0,direct,0,1
1369.39,30,59.7,738.0,1,8.6,3,2,2,1,reseller,5,0
9108.2,45,0.7,689.0,1,10.2,2,0,2,1,online,5,0
1564.48,30,39.0,609.0,2,2.7,3,0,8,1,direct,2,0
1983.89,30,5.8,607.0,2,3.3,2,3,2,1,direct,3,0
2142.34,45,1.0,744.0,1,7.3,0,0,11,1,direct,6,0
3399.63,30,10.5,623.0,0,0.0,3,3,1,0,direct,2,1
4870.14,30,14.5,543.0,0,0.0,0,0,4,1,direct,3,1
5627.0,60,58.1,691.0,1,12.1,7,0,11,0,reseller,2,1
3622.1,90,4.3,634.0,2,4.1,5,0,6,1,direct,0,0
1100.04,45,91.7,572.0,1,6.5,4,2,11,1,online,0,0
7009.4,30,29.8,686.0,2,10.9,2,0,9,0,online,2,1
3471.48,15,2.4,749.0,2,3.0,4,1,6,0,direct,5,0
10358.49,30,42.8,682.0,1,12.1,1,3,11,1,direct,5,0
1925.68,30,16.8,584.0,2,9.3,2,0,8,0,reseller,6,0
860.88,30,77.5,723.0,0,0.0,3,0,8,1,online,1,0
3531.14,60,3.1,773.0,2,22.5,2,2,11,0,direct,1,0
11688.46,45,58.2,850.0,0,0.0,1,1,2,1,online,4,0
4208.44,30,1.8,810.0,1,12.7,4,3,5,0,online,3,0
3042.08,30,9.2,590.0,0,0.0,5,0,5,1,online,0,1
1663.51,30,4.7,757.0,2,3.9,2,0,4,1,reseller,5,0
17711.86,30,68.1,703.0,1,5.1,6,0,4,1,online,4,0
1441.38,45,20.4,576.0,0,0.0,1,0,12,1,direct,2,0
1895.32,15,17.3,706.0,0,0.0,3,1,1,1,online,1,1
6081.65,60,6.5,850.0,2,12.3,4,3,3,1,reseller,6,0
685.11,15,1.2,788.0,1,14.4,1,1,7,1,direct,4,0
11465.89,30,29.4,589.0,0,0.0,0,2,7,1,online,2,0
6385.43,90,24.3,681.0,0,0.0,4,2,11,1,reseller,4,0
8178.86,30,172.7,724.0,2,2.2,3,0,8,1,reseller,6,0
6016.77,15,11.0,524.0,0,0.0,1,2,12,1,direct,4,1
3149.47,45,28.3,527.0,2,20.0,1,0,5,1,reseller,0,0
1398.51,30,10.6,694.0,3,18.4,6,0,12,0,direct,2,0
3209.7,15,19.8,695.0,0,0.0,3,1,6,0,reseller,0,1
1513.66,15,25.2,515.0,1,17.1,4,0,2,1,reseller,2,1
5639.44,15,20.7,715.0,1,6.6,3,1,10,0,reseller,3,0
7525.87,30,30.5,778.0,3,6.5,2,0,3,0,online,6,0
13754.59,30,61.4,660.0,1,11.8,5,0,9,0,direct,0,0
5087.75,45,13.7,685.0,0,0.0,3,2,11,0,reseller,6,0
8367.56,60,4.6,731.0,1,13.1,4,1,10,1,reseller,5,0
2786.58,15,18.6,720.0,1,19.3,1,3,4,1,reseller,2,0
2367.41,30,25.4,530.0,1,24.7,2,0,4,1,direct,5,0
5576.43,15,6.8,599.0,2,32.2,3,3,2,1,direct,5,0
2571.32,30,11.9,644.0,1,12.1,4,0,4,1,direct,0,0
4639.06,30,29.7,603.0,2,5.9,5,2,7,0,direct,6,1
1400.98,45,20.8,812.0,1,4.5,4,0,4,1,direct,0,0
1646.71,30,29.1,737.0,3,36.1,3,2,11,1,reseller,3,1
6450.21,30,2.7,580.0,2,7.7,2,3,7,0,direct,3,0
8087.06,45,21.0,661.0,1,0.9,1,2,7,1,direct,2,0
1499.53,60,22.0,782.0,0,0.0,5,0,2,1,direct,6,0
6657.86,30,33.6,622.0,0,0.0,1,3,11,1,reseller,0,0
2254.17,30,11.2,757.0,2,17.3,4,0,12,0,direct,5,0
3695.44,90,9.2,804.0,0,0.0,2,0,8,0,direct,5,0
13033.13,30,26.1,789.0,1,18.6,4,2,10,1,direct,2,0
7530.66,45,29.6,696.0,1,14.9,0,0,8,1,direct,1,0
7452.35,45,46.5,793.0,1,26.2,2,0,12,1,online,2,0
20290.57,30,27.0,633.0,1,18.2,3,0,5,1,direct,5,0
1932.38,30,23.1,850.0,2,22.4,4,2,3,1,direct,5,0
1499.24,15,6.3,702.0,0,0.0,3,0,7,1,direct,4,0
1900.91,30,4.4,783.0,1,3.5,2,0,8,0,online,2,0
2895.6,30,29.2,647.0,2,4.4,1,3,10,1,online,6,1
437.42,45,35.3,725.0,1,8.8,2,0,11,1,reseller,4,0
3020.91,45,1.2,729.0,1,32.8,4,2,1,1,reseller,0,0
2230.29,60,5.4,596.0,0,0.0,4,0,6,1,online,0,0
7371.55,90,16.2,594.0,0,0.0,2,0,8,1,direct,4,0
4999.92,45,21.8,662.0,1,43.8,2,3,6,0,reseller,5,0
2120.43,15,3.5,779.0,1,12.5,4,0,2,0,direct,4,0
6191.7,30,42.2,515.0,1,7.2,2,0,1,1,direct,1,1
6980.93,45,41.6,647.0,0,0.0,2,0,9,1,reseller,5,1
1823.13,30,12.5,798.0,0,0.0,4,0,12,0,direct,2,0
2336.19,30,45.1,569.0,1,19.8,3,2,8,1,direct,4,0
491.36,30,19.0,793.0,1,1.4,1,2,9,1,direct,4,0
1364.31,30,9.2,578.0,2,9.7,2,0,7,1,online,1,0
1866.42,30,2.2,598.0,1,25.3,2,3,12,1,reseller,1,1
3892.28,60,10.8,667.0,1,6.4,1,3,5,1,reseller,5,0
1554.88,30,15.0,849.0,1,12.5,4,0,3,1,reseller,6,1
2293.64,30,18.6,622.0,0,0.0,3,0,9,1,direct,4,0
1208.58,30,37.0,524.0,0,0.0,1,0,10,1,reseller,2,1
4247.15,30,6.3,554.0,0,0.0,1,1,11,0,reseller,2,0
5340.87,30,4.4,764.0,1,24.8,3,0,3,0,direct,3,0
5229.8,30,14.2,558.0,0,0.0,3,0,2,1,direct,5,1
3681.68,30,11.9,787.0,1,12.4,4,0,2,1,direct,6,0
909.63,45,7.3,686.0,0,0.0,1,3,11,0,reseller,5,1
2083.99,15,19.4,677.0,0,0.0,3,0,11,1,reseller,6,0
2523.56,90,5.3,707.0,2,18.2,5,0,8,1,reseller,3,0
2532.68,45,44.5,608.0,0,0.0,0,0,2,1,online,6,0
3895.13,30,26.9,692.0,1,16.2,3,0,9,1,direct,4,0
13134.36,30,17.4,573.0,2,25.5,2,2,9,1,direct,6,0
7561.97,30,0.1,801.0,3,11.5,3,0,10,1,direct,0,0
1497.02,45,21.8,588.0,1,6.2,3,0,5,1,direct,5,1
6704.69,45,32.6,719.0,0,0.0,2,2,1,1,direct,6,0
6478.68,45,29.3,587.0,1,15.0,1,2,12,1,direct,0,0
1762.59,60,8.2,632.0,0,0.0,4,3,6,0,direct,6,0
7816.4,30,9.4,646.0,0,0.0,4,1,7,0,direct,1,0
3151.59,45,19.5,850.0,3,0.2,8,2,11,1,direct,3,0
1023.56,30,11.9,679.0,0,0.0,4,0,8,1,reseller,4,0
5484.51,45,28.9,606.0,3,10.0,7,0,4,1,direct,0,1
4426.06,30,49.4,640.0,0,0.0,6,1,10,0,direct,4,0
2966.36,45,22.8,545.0,4,4.9,8,3,7,1,reseller,5,0
3520.27,15,9.1,665.0,2,5.3,2,1,5,1,direct,4,0
1906.12,30,4.9,847.0,0,0.0,4,2,6,1,reseller,1,1
6305.12,30,5.0,710.0,4,20.0,1,0,12,1,direct,0,0
3501.32,60,14.9,761.0,1,8.6,3,2,11,1,direct,4,0
4229.35,30,81.2,598.0,0,0.0,4,3,1,1,direct,1,0
5021.22,30,3.2,662.0,0,0.0,4,0,1,1,direct,1,0
1288.03,30,14.6,698.0,5,1.4,2,2,2,0,reseller,4,0
1628.06,30,6.8,615.0,1,3.8,5,0,3,1,direct,2,0
498.22,60,28.4,716.0,2,6.5,6,3,9,1,reseller,3,0
6052.75,90,33.1,735.0,0,0.0,8,2,9,0,online,6,0
1222.94,60,0.1,729.0,2,11.9,4,1,6,1,online,4,0
4102.34,60,56.1,666.0,2,10.8,2,1,9,1,online,1,0
5084.18,30,16.5,778.0,1,3.9,3,2,5,0,direct,1,0
6261.14,30,42.5,657.0,2,12.0,1,0,4,1,reseller,6,1
1231.99,30,3.6,649.0,1,5.0,6,0,10,1,direct,3,0
3433.57,45,60.1,810.0,3,8.9,4,1,7,0,reseller,2,0
16370.76,30,18.4,580.0,0,0.0,4,3,10,1,direct,0,0
17032.58,45,3.2,527.0,1,12.0,7,3,5,0,online,2,0
8853.7,30,14.6,602.0,2,5.5,3,3,11,0,direct,0,0
4933.2,30,85.3,715.0,1,24.2,3,0,9,1,online,2,0
1473.51,30,11.8,796.0,2,5.9,4,0,3,0,direct,2,0
6951.82,60,2.5,621.0,0,0.0,3,0,9,0,direct,1,0
3158.27,45,93.9,843.0,0,0.0,2,1,10,1,reseller,0,0
6029.84,30,69.6,682.0,1,4.6,5,0,11,0,reseller,6,0
2059.96,60,20.3,670.0,3,1.1,1,0,9,1,direct,2,0
3116.17,60,16.4,604.0,2,25.8,5,0,3,1,direct,3,0
4220.6,30,22.4,850.0,2,13.8,3,1,11,1,online,2,0
4544.4,45,12.7,666.0,0,0.0,1,0,8,1,direct,3,1
5677.98,30,20.1,560.0,3,7.8,2,3,8,1,reseller,3,1
2161.86,30,63.0,850.0,1,3.7,1,0,12,1,direct,1,1
1086.86,15,22.4,715.0,2,1.8,3,0,11,1,direct,0,1
15713.99,30,6.9,752.0,3,8.8,5,0,2,1,reseller,2,0
34211.9,30,0.3,831.0,0,0.0,10,0,10,0,direct,3,0
5446.23,15,18.7,735.0,1,7.4,0,2,10,0,reseller,6,0
1105.89,30,27.8,768.0,0,0.0,3,0,12,1,direct,1,0
1815.51,45,58.9,685.0,2,1.1,3,0,9,0,direct,1,0
5757.2,45,10.5,746.0,0,0.0,2,1,8,1,direct,3,0
12173.35,15,24.4,677.0,0,0.0,1,2,3,0,direct,6,0
1222.19,15,8.7,678.0,2,7.1,1,0,5,1,online,1,0
3255.5,30,18.4,691.0,2,6.5,5,0,3,1,direct,3,0
4343.08,60,36.3,644.0,0,0.0,3,3,5,0,reseller,4,0
7927.72,60,29.0,725.0,5,4.2,1,3,8,1,online,6,0
2672.47,30,14.7,725.0,2,7.4,5,0,5,1,direct,1,0
891.2,45,23.0,754.0,1,7.8,2,0,2,1,reseller,2,0
6368.24,30,23.4,738.0,1,5.3,3,0,9,0,reseller,0,0
10019.78,90,7.6,850.0,1,21.9,6,2,5,0,direct,2,0
3380.12,15,6.7,775.0,1,17.8,6,3,5,1,reseller,6,1
5243.35,30,32.1,661.0,0,0.0,2,1,6,0,online,4,0
2375.49,30,45.3,721.0,3,3.1,2,1,1,0,direct,4,0
1700.72,30,28.7,807.0,2,4.6,3,2,9,1,direct,4,0
9170.83,15,101.7,595.0,0,0.0,1,0,2,0,online,5,0
5160.28,15,33.1,850.0,0,0.0,1,0,10,0,direct,1,1
5660.86,30,6.3,610.0,0,0.0,5,2,10,1,direct,0,0
14071.46,45,68.4,761.0,1,18.2,4,0,3,1,direct,4,0
1409.01,45,32.1,681.0,1,4.1,2,3,12,1,reseller,4,0
2215.37,30,6.8,675.0,2,1.5,3,0,7,0,online,3,0
4197.06,60,13.1,563.0,0,0.0,3,2,1,1,reseller,3,0
2191.01,30,9.0,762.0,0,0.0,0,0,3,1,reseller,0,1
7367.42,90,1.6,564.0,1,12.0,3,0,4,0,direct,6,1
3075.86,15,75.5,550.0,1,10.7,2,0,1,1,reseller,1,0
1490.28,60,6.5,784.0,0,0.0,4,0,7,1,direct,4,0
3862.98,60,16.3,841.0,0,0.0,2,2,3,1,online,2,1
4244.18,60,1.9,620.0,2,9.3,2,1,10,1,direct,1,0
8444.02,60,13.2,770.0,0,0.0,4,1,7,1,reseller,0,0
5186.56,30,19.4,752.0,2,28.8,7,1,9,0,direct,1,0
5513.92,45,26.2,672.0,1,10.2,1,0,3,0,reseller,4,0
4857.42,30,42.9,800.0,1,7.2,4,0,12,1,reseller,1,0
3073.58,30,2.3,665.0,0,0.0,4,0,9,1,direct,4,0
1911.04,90,0.4,727.0,0,0.0,5,0,8,1,direct,4,0
4721.84,30,18.2,567.0,3,26.0,4,2,12,0,direct,1,1
2697.79,30,10.8,571.0,0,0.0,3,0,6,1,direct,3,1
16661.24,60,69.5,785.0,1,23.1,1,0,6,1,direct,3,0
12185.04,30,26.9,730.0,0,0.0,4,2,11,0,online,6,1
6435.31,30,5.5,667.0,1,2.5,4,0,11,0,direct,5,1
5118.52,30,5.0,850.0,4,36.4,1,0,4,1,direct,5,0
3363.83,45,50.2,850.0,5,10.9,4,0,9,1,direct,2,1
1170.27,60,1.6,720.0,1,29.1,1,0,3,1,direct,0,0
2997.23,15,32.0,549.0,2,23.0,3,0,1,0,online,2,0
3988.86,45,67.7,670.0,1,2.1,5,0,4,1,reseller,6,1
4476.12,30,10.1,605.0,1,9.0,2,0,2,0,direct,2,1
5555.72,45,35.8,688.0,1,5.1,2,1,4,1,reseller,5,0
8343.16,45,56.9,596.0,2,4.5,3,2,4,0,direct,0,0
1952.88,90,36.4,572.0,2,11.9,6,3,6,1,direct,0,0
1968.9,30,17.5,476.0,0,0.0,6,0,12,0,direct,3,1
13437.05,30,22.0,695.0,0,0.0,3,0,4,1,direct,6,0
7287.26,30,39.2,473.0,3,2.7,1,0,5,1,reseller,5,0
2561.39,30,41.7,651.0,1,9.8,2,2,11,1,direct,4,0
3306.05,30,19.6,742.0,1,15.2,3,1,5,0,direct,1,0
3319.46,15,3.7,615.0,0,0.0,2,1,12,1,direct,2,1
3745.9,15,96.7,582.0,2,27.9,2,1,9,1,reseller,1,0
5571.47,60,6.4,674.0,2,25.6,1,3,12,1,direct,0,0
35649.61,15,3.8,605.0,0,0.0,3,0,10,1,direct,0,0
4319.01,30,20.3,697.0,1,15.0,0,0,9,0,direct,5,1
6610.0,45,1.3,587.0,2,18.3,1,0,9,1,direct,0,1
798.05,15,15.9,671.0,0,0.0,4,3,9,1,reseller,1,0
2353.34,30,32.7,649.0,1,8.5,1,1,11,0,direct,2,0
11003.11,30,22.8,679.0,0,0.0,2,2,1,1,online,3,0
5229.57,30,80.6,827.0,1,4.4,6,2,2,1,reseller,6,0
70.09,30,51.7,698.0,2,2.1,6,3,6,1,reseller,6,1
6678.31,45,43.7,725.0,1,4.6,6,1,5,0,direct,6,0
20462.47,30,41.5,624.0,1,5.7,2,2,8,0,direct,5,0
604.07,15,25.8,700.0,3,9.9,2,1,4,1,reseller,0,0
14291.91,15,7.2,655.0,0,0.0,2,0,11,1,direct,3,0
300.44,30,1.0,683.0,2,18.7,2,0,3,1,direct,5,0
8469.27,30,105.5,738.0,0,0.0,2,0,2,1,reseller,2,0
3612.72,60,21.8,635.0,1,24.2,2,3,10,1,reseller,6,0
439.23,15,29.3,644.0,1,5.5,4,0,7,1,reseller,4,0
5439.94,30,51.5,636.0,0,0.0,1,0,11,1,direct,4,0
10257.41,30,35.8,634.0,2,3.4,2,0,6,1,online,4,0
5051.79,45,30.0,696.0,0,0.0,3,0,12,1,reseller,1,1
6163.16,45,1.5,647.0,2,5.0,2,3,2,0,direct,1,0
2513.65,15,13.4,815.0,0,0.0,3,0,6,1,direct,0,0
681.81,45,15.3,850.0,1,2.7,4,2,12,1,direct,5,0
6786.41,30,42.8,629.0,1,23.2,6,1,2,0,direct,5,0
17584.6,45,0.0,706.0,1,4.3,2,0,12,1,direct,0,1
10063.02,30,9.4,773.0,1,21.1,8,0,11,1,reseller,1,0
608.45,45,23.7,656.0,0,0.0,2,0,2,0,direct,1,0
931.31,45,22.8,591.0,1,16.6,1,0,7,1,online,4,0
1700.42,45,3.3,836.0,0,0.0,4,0,3,0,direct,1,1
868.11,30,3.6,742.0,3,16.1,2,1,3,0,reseller,0,0
3788.67,45,12.9,709.0,3,1.5,3,0,7,0,reseller,4,0
5187.85,45,28.4,811.0,1,7.6,8,3,5,0,online,0,0
1005.03,30,50.1,749.0,1,22.0,3,3,4,0,online,0,0
7327.69,30,3.5,676.0,2,8.9,0,0,11,1,online,0,0
6254.11,30,1.0,592.0,2,5.4,5,3,9,1,direct,6,0
2223.1,30,50.4,636.0,1,2.5,3,1,4,1,direct,6,0
3117.32,45,12.1,788.0,0,0.0,2,0,10,1,online,4,0
629.66,30,117.7,741.0,1,24.4,5,1,11,1,online,3,0
2699.88,45,35.4,663.0,0,0.0,1,2,6,1,online,6,0
3665.23,45,44.9,839.0,0,0.0,4,0,8,1,reseller,0,0
4238.11,45,18.1,666.0,0,0.0,2,0,12,0,online,0,0
5120.41,45,1.1,769.0,2,6.8,4,0,5,0,direct,3,0
4536.08,45,3.1,700.0,2,16.9,2,2,2,1,direct,1,0
2870.07,30,22.9,850.0,1,20.2,3,2,1,1,online,3,0
4710.62,30,25.9,748.0,2,6.2,4,0,3,1,direct,5,0
8971.69,60,3.9,684.0,3,14.3,2,2,1,1,online,0,0
3341.09,90,1.9,664.0,1,12.4,0,0,9,0,direct,5,0
4845.64,30,3.6,679.0,1,2.3,2,0,12,1,reseller,6,0
3079.26,60,5.6,615.0,4,11.9,4,1,7,1,direct,1,1
2034.32,90,124.9,557.0,2,9.5,1,2,12,0,reseller,6,0
5828.95,30,24.2,708.0,2,2.8,6,0,8,1,online,5,1
2209.0,45,35.2,632.0,1,15.9,1,0,12,1,reseller,2,0
5154.02,45,37.0,632.0,0,0.0,2,0,7,1,online,5,1
3734.73,30,51.1,672.0,0,0.0,4,0,5,0,direct,6,0
2769.6,15,17.0,685.0,1,53.6,4,0,11,1,direct,2,0
2709.91,30,9.5,681.0,1,5.2,1,3,10,1,online,5,0
2304.67,45,35.6,836.0,0,0.0,3,0,5,1,online,2,0
827.81,30,71.0,740.0,1,2.2,3,1,6,0,direct,4,0
5138.96,45,37.9,850.0,2,34.9,2,0,1,1,online,2,0
4484.54,45,6.3,640.0,2,25.6,3,1,5,1,reseller,0,0
7822.06,45,7.9,751.0,1,1.0,0,0,9,0,direct,5,0
2256.77,30,7.7,645.0,1,48.6,3,0,4,1,direct,0,0
20047.21,30,30.7,629.0,3,31.0,1,0,7,1,online,2,0
2586.96,30,19.3,850.0,0,0.0,3,1,10,0,online,4,0
1656.4,30,70.0,611.0,2,4.5,5,0,8,1,direct,0,0
1488.74,15,7.1,479.0,1,24.1,6,0,4,1,direct,1,1
764.69,15,83.7,616.0,3,16.9,3,0,3,1,direct,3,1
14463.23,30,4.9,499.0,1,38.0,1,0,8,0,online,2,0
12505.96,30,0.0,594.0,0,0.0,3,0,10,1,online,0,1
6252.09,30,39.4,603.0,0,0.0,5,0,11,1,direct,4,0
1625.42,30,46.8,683.0,0,0.0,0,1,1,1,online,3,0
18585.57,60,18.5,496.0,0,0.0,6,3,4,1,direct,0,0
2653.02,30,7.9,788.0,1,4.6,2,0,3,0,reseller,2,0
2858.0,60,0.7,511.0,0,0.0,4,0,8,1,reseller,3,0
13273.61,45,34.2,669.0,2,15.7,7,0,1,1,direct,4,0
6588.1,15,6.0,651.0,5,37.7,5,0,3,1,direct,1,1
26396.66,60,11.5,754.0,1,4.8,3,0,9,1,direct,1,0
4554.4,60,29.4,712.0,0,0.0,3,0,9,1,online,2,0
2547.0,45,5.0,787.0,2,18.5,1,0,10,1,direct,5,1
2099.33,30,0.4,647.0,0,0.0,2,2,1,1,direct,1,1
690.7,30,4.8,638.0,3,14.8,6,0,7,1,direct,6,1
2833.49,30,37.6,717.0,0,0.0,2,0,9,1,online,0,0
10199.91,45,11.5,773.0,0,0.0,2,2,3,0,direct,5,0
6241.34,30,45.4,754.0,2,23.5,3,1,9,0,online,6,0
3708.11,30,3.0,709.0,1,15.1,4,0,1,1,reseller,2,0
1487.06,15,19.5,701.0,0,0.0,1,0,11,1,reseller,2,0
4465.72,15,4.4,677.0,1,8.2,5,1,4,0,direct,3,0
9059.17,30,8.1,717.0,2,5.5,4,0,11,0,direct,4,0
5364.98,30,5.7,850.0,1,16.5,0,0,5,0,online,5,0
4230.44,60,33.9,658.0,1,1.9,2,3,10,1,reseller,6,0
1777.1,30,56.3,647.0,0,0.0,1,0,6,0,direct,5,1
7946.32,30,8.5,640.0,0,0.0,2,0,3,1,reseller,2,0
217.3,30,83.0,715.0,0,0.0,2,0,10,1,direct,0,0
5138.73,30,0.9,489.0,3,3.9,1,0,9,1,direct,3,0
36801.35,45,91.5,668.0,2,10.2,5,0,12,1,direct,0,1
